dgst,cert_id,name,status,category,manufacturer,scheme,security_level,eal,not_valid_before,not_valid_after,report_link,st_link,cert_link,manufacturer_web,extracted_versions,cpe_matches,verified_cpe_matches,related_cves,in_refs,in_trans_refs,refs,trans_refs,extracted_sars,protection_profiles,cert_lab,year_from,longer_than_5_years,n_refs,n_trans_refs,n_in_refs,n_in_trans_refs,ref_cert_date,is_composite,date_diff
2f43fe24bd8e91e1,ANSSI-CC-2020/70,"IAS Classic v5.0 with MOC Server v3.0 on MultiApp v4.2 Version 5.0.0.A.C, version 3.0.1A",active,"ICs, Smart Cards and Smart Card-Related Devices and Systems",Thales,FR,"{'EAL5+', 'AVA_VAN.5'}",EAL5+,2020-11-09,2025-11-09,https://www.commoncriteriaportal.org/files/epfiles/anssi-cc-2020_70fr.pdf,https://www.commoncriteriaportal.org/files/epfiles/anssi-cible-cc-2020_70en.pdf,https://www.commoncriteriaportal.org/files/epfiles/certificat-ANSSI-CC-2020_70.pdf,,"{'3.0', '3.0.1', '5.0', '5.0.0', '4.2'}",,,,set(),set(),BSI-DSZ-CC-1079-2018,"{'BSI-DSZ-CC-1079-2018', 'ANSSI-CC-2020/65'}","{SAR(family='ALC_DVS', level=2), SAR(family='AVA_VAN', level=5)}","['Protection profiles for secure signature creation device — Part 5: Extension for device with key gene...', 'Protection profiles for secure signature creation device - Part 6: Extension for device with key impo...', 'Protection Profile for Secure Signature Creation Device - Part 2: Device with Key Generation, Version...', 'Protection profiles for secure signature creation device — Part 4: Extension for device with key gene...', 'Protection profiles for secure signature creation device - Part 3: Device with key import']",,2020,False,2,2,0,0,2018-12-03,True,707.0
2f43fe24bd8e91e1,ANSSI-CC-2020/70,"IAS Classic v5.0 with MOC Server v3.0 on MultiApp v4.2 Version 5.0.0.A.C, version 3.0.1A",active,"ICs, Smart Cards and Smart Card-Related Devices and Systems",Thales,FR,"{'EAL5+', 'AVA_VAN.5'}",EAL5+,2020-11-09,2025-11-09,https://www.commoncriteriaportal.org/files/epfiles/anssi-cc-2020_70fr.pdf,https://www.commoncriteriaportal.org/files/epfiles/anssi-cible-cc-2020_70en.pdf,https://www.commoncriteriaportal.org/files/epfiles/certificat-ANSSI-CC-2020_70.pdf,,"{'3.0', '3.0.1', '5.0', '5.0.0', '4.2'}",,,,set(),set(),ANSSI-CC-2020/65,"{'BSI-DSZ-CC-1079-2018', 'ANSSI-CC-2020/65'}","{SAR(family='ALC_DVS', level=2), SAR(family='AVA_VAN', level=5)}","['Protection profiles for secure signature creation device — Part 5: Extension for device with key gene...', 'Protection profiles for secure signature creation device - Part 6: Extension for device with key impo...', 'Protection Profile for Secure Signature Creation Device - Part 2: Device with Key Generation, Version...', 'Protection profiles for secure signature creation device — Part 4: Extension for device with key gene...', 'Protection profiles for secure signature creation device - Part 3: Device with key import']",,2020,False,2,2,0,0,2020-06-26,True,136.0
6b249c38b49ec9f0,NSCIB-CC-0245771-CR,"CELES-c002 Machine Readable Electronic Document, eIDAS QSCD Application, version 1",active,"ICs, Smart Cards and Smart Card-Related Devices and Systems",Eurowitcel S.A.,NL,"{'EAL5+', 'AVA_VAN.5', 'ALC_DVS.2'}",EAL5+,2020-11-02,2025-11-02,https://www.commoncriteriaportal.org/files/epfiles/NSCIB-CC-0245771-CR(QSCD).pdf,https://www.commoncriteriaportal.org/files/epfiles/NSCIB-CC-0245771-ST(QSCD).pdf,https://www.commoncriteriaportal.org/files/epfiles/CC-20-0245771%20signed%20certificate.pdf,https://www.eurowitcel.com,{'1'},,,,set(),set(),BSI-DSZ-CC-1040-2019,{'BSI-DSZ-CC-1040-2019'},"{SAR(family='ATE_FUN', level=1), SAR(family='ASE_REQ', level=2), SAR(family='ALC_DEL', level=1), SAR(family='ALC_CMC', level=4), SAR(family='ASE_ECD', level=1), SAR(family='ATE_IND', level=2), SAR(family='ALC_LCD', level=1), SAR(family='ASE_OBJ', level=2), SAR(family='ADV_IMP', level=1), SAR(family='ADV_TDS', level=4), SAR(family='ALC_DVS', level=2), SAR(family='ASE_TSS', level=2), SAR(family='ASE_SPD', level=1), SAR(family='AGD_OPE', level=1), SAR(family='ALC_TAT', level=2), SAR(family='ALC_CMS', level=5), SAR(family='ATE_DPT', level=3), SAR(family='ADV_INT', level=2), SAR(family='ADV_ARC', level=1), SAR(family='AGD_PRE', level=1), SAR(family='ASE_CCL', level=1), SAR(family='ASE_INT', level=1), SAR(family='ADV_FSP', level=5), SAR(family='AVA_VAN', level=5), SAR(family='ATE_COV', level=2)}",,,2020,False,1,1,0,0,2020-03-04,True,243.0
d3987535a95fbffd,NSCIB-CC-0245762-CR,"CELES-c002 Machine Readable Electronic Document, ICAO Application - BAC, version 1",active,"ICs, Smart Cards and Smart Card-Related Devices and Systems",Eurowitcel S.A.,NL,"{'ALC_DVS.2', 'EAL4+'}",EAL4+,2020-11-02,2025-11-02,https://www.commoncriteriaportal.org/files/epfiles/NSCIB-CC-0245762-CR(BAC).pdf,https://www.commoncriteriaportal.org/files/epfiles/NSCIB-CC-0245762-ST(BAC).pdf,https://www.commoncriteriaportal.org/files/epfiles/CC-20-0245762%20%20signed%20certificate.pdf,https://www.eurowitcel.com,{'1'},,,,set(),set(),BSI-DSZ-CC-1040-2019,{'BSI-DSZ-CC-1040-2019'},"{SAR(family='ATE_FUN', level=1), SAR(family='ASE_REQ', level=2), SAR(family='ALC_DEL', level=1), SAR(family='ALC_CMC', level=4), SAR(family='ALC_TAT', level=1), SAR(family='ALC_CMS', level=4), SAR(family='ASE_ECD', level=1), SAR(family='ADV_FSP', level=4), SAR(family='ATE_IND', level=2), SAR(family='ALC_LCD', level=1), SAR(family='ASE_OBJ', level=2), SAR(family='ADV_IMP', level=1), SAR(family='ATE_DPT', level=1), SAR(family='AVA_VAN', level=3), SAR(family='ALC_DVS', level=2), SAR(family='ASE_TSS', level=2), SAR(family='ASE_SPD', level=1), SAR(family='AGD_OPE', level=1), SAR(family='ADV_ARC', level=1), SAR(family='AGD_PRE', level=1), SAR(family='ASE_CCL', level=1), SAR(family='ASE_INT', level=1), SAR(family='ADV_TDS', level=3), SAR(family='ATE_COV', level=2)}",,,2020,False,1,1,0,0,2020-03-04,True,243.0
d4647f5217d84ba3,NSCIB-CC-0245767-CR,"CELES-c002 Machine Readable Electronic Document, ICAO Application - EAC-PACE-AA, version 1",archived,"ICs, Smart Cards and Smart Card-Related Devices and Systems",Eurowitcel S.A.,NL,"{'EAL5+', 'ALC_DVS.1', 'AVA_VAN.5'}",EAL5+,2020-11-02,2020-11-02,https://www.commoncriteriaportal.org/files/epfiles/NSCIB-CC-0245767-CR(EAC).pdf,https://www.commoncriteriaportal.org/files/epfiles/NSCIB-CC-0245767-ST(EAC).pdf,https://www.commoncriteriaportal.org/files/epfiles/CC-20-0245767%20signed%20certificate.pdf,https://www.eurowitcel.com,{'1'},,,,set(),set(),BSI-DSZ-CC-1040-2019,{'BSI-DSZ-CC-1040-2019'},"{SAR(family='ATE_FUN', level=1), SAR(family='ASE_REQ', level=2), SAR(family='ALC_DEL', level=1), SAR(family='ALC_CMC', level=4), SAR(family='ASE_ECD', level=1), SAR(family='ATE_IND', level=2), SAR(family='ALC_LCD', level=1), SAR(family='ASE_OBJ', level=2), SAR(family='ADV_IMP', level=1), SAR(family='ATE_COV', level=2), SAR(family='ADV_TDS', level=4), SAR(family='ASE_TSS', level=2), SAR(family='ASE_SPD', level=1), SAR(family='AGD_OPE', level=1), SAR(family='ALC_TAT', level=2), SAR(family='ALC_CMS', level=5), SAR(family='ATE_DPT', level=3), SAR(family='ADV_INT', level=2), SAR(family='ADV_ARC', level=1), SAR(family='AGD_PRE', level=1), SAR(family='ASE_CCL', level=1), SAR(family='ASE_INT', level=1), SAR(family='ADV_FSP', level=5), SAR(family='AVA_VAN', level=5), SAR(family='ALC_DVS', level=1)}",,,2020,False,1,1,0,0,2020-03-04,True,243.0
7dfcefd1ffeaa941,2017-62-INF-3233,SOMA-c018 Machine Readable Electronic Document - Basic Access Control version 2 (SOMA-c018_2),active,"ICs, Smart Cards and Smart Card-Related Devices and Systems",HID Global,ES,"{'ALC_DVS.2', 'EAL4+'}",EAL4+,2020-10-13,2025-10-13,https://www.commoncriteriaportal.org/files/epfiles/2017-62%20INF-3233.pdf,https://www.commoncriteriaportal.org/files/epfiles/2017-62%20ST_lite.pdf,https://www.commoncriteriaportal.org/files/epfiles/2017-62%20CCRA.pdf,https://www.hidglobal.com/,{'2'},,,,set(),set(),ANSSI-CC-2018/12,"{'ANSSI-CC-2017/53', 'ANSSI-CC-2018/12'}","{SAR(family='ATE_FUN', level=1), SAR(family='ASE_REQ', level=2), SAR(family='ALC_DEL', level=1), SAR(family='ALC_CMC', level=4), SAR(family='ALC_TAT', level=1), SAR(family='ALC_CMS', level=4), SAR(family='ASE_ECD', level=1), SAR(family='ADV_FSP', level=4), SAR(family='ATE_IND', level=2), SAR(family='ALC_LCD', level=1), SAR(family='ASE_OBJ', level=2), SAR(family='ADV_IMP', level=1), SAR(family='ATE_DPT', level=1), SAR(family='AVA_VAN', level=3), SAR(family='ALC_DVS', level=2), SAR(family='ASE_TSS', level=2), SAR(family='ASE_SPD', level=1), SAR(family='AGD_OPE', level=1), SAR(family='ADV_ARC', level=1), SAR(family='AGD_PRE', level=1), SAR(family='ALC_LCS', level=1), SAR(family='ASE_INT', level=1), SAR(family='ASE_CCL', level=1), SAR(family='ADV_TDS', level=3), SAR(family='ATE_COV', level=2)}","[""Protection Profile for Machine Readable Travel Document with 'ICAO Application', Basic Acce...""]",,2020,False,1,2,0,0,2018-03-20,True,938.0
a0c38b4389ad7cf7,2017-63-INF-3232,SOMA-c018 Machine Readable Electronic Document-EAC-PACE-AA version 2 (SOMAc018_2),active,"ICs, Smart Cards and Smart Card-Related Devices and Systems",HID Global,ES,"{'EAL5+', 'AVA_VAN.5', 'ALC_DVS.2'}",EAL5+,2020-10-13,2025-10-13,https://www.commoncriteriaportal.org/files/epfiles/2017-63%20INF-3232.pdf,https://www.commoncriteriaportal.org/files/epfiles/2017-63%20ST_lite.pdf,https://www.commoncriteriaportal.org/files/epfiles/2017-63%20CCRA.pdf,https://www.hidglobal.com/,{'2'},,,,set(),set(),ANSSI-CC-2018/12,"{'ANSSI-CC-2017/53', 'ANSSI-CC-2018/12'}","{SAR(family='ATE_FUN', level=1), SAR(family='ASE_REQ', level=2), SAR(family='ALC_DEL', level=1), SAR(family='ALC_CMC', level=4), SAR(family='ASE_ECD', level=1), SAR(family='ATE_IND', level=2), SAR(family='ALC_LCD', level=1), SAR(family='ASE_OBJ', level=2), SAR(family='ADV_IMP', level=1), SAR(family='ADV_TDS', level=4), SAR(family='ALC_DVS', level=2), SAR(family='ASE_TSS', level=2), SAR(family='ASE_SPD', level=1), SAR(family='AGD_OPE', level=1), SAR(family='ALC_TAT', level=2), SAR(family='ALC_CMS', level=5), SAR(family='ADV_FSP', level=5), SAR(family='ATE_DPT', level=3), SAR(family='ADV_INT', level=2), SAR(family='ADV_ARC', level=1), SAR(family='AGD_PRE', level=1), SAR(family='ALC_LCS', level=1), SAR(family='ASE_INT', level=1), SAR(family='ASE_CCL', level=1), SAR(family='AVA_VAN', level=5), SAR(family='ATE_COV', level=2)}","['Machine Readable Travel Document using Standard Inspection Procedure with PACE (PACE_PP)', 'Machine Readable Travel Document with ICAO Application Extended Access Control with PACE, Version 1.3']",,2020,False,1,2,0,0,2018-03-20,True,938.0
424f6d496746258b,BSI-DSZ-CC-1064-2020,MTCOS Pro 2.5 EAC with PACE / ST31G480 D01,active,"ICs, Smart Cards and Smart Card-Related Devices and Systems",MaskTech International GmbH,DE,"{'EAL5+', 'AVA_VAN.5', 'ALC_DVS.2'}",EAL5+,2020-09-29,2025-09-29,https://www.commoncriteriaportal.org/files/epfiles/1064a_pdf.pdf,https://www.commoncriteriaportal.org/files/epfiles/1064b_pdf.pdf,https://www.commoncriteriaportal.org/files/epfiles/1064c_pdf.pdf,https://www.masktech.de/,{'2.5'},,,,set(),set(),ANSSI-CC-2019/12,{'ANSSI-CC-2019/12'},"{SAR(family='ATE_FUN', level=1), SAR(family='ASE_REQ', level=2), SAR(family='ALC_DEL', level=1), SAR(family='ADV_IMP', level=2), SAR(family='ASE_ECD', level=1), SAR(family='ADV_TDS', level=5), SAR(family='ATE_IND', level=2), SAR(family='ALC_LCD', level=1), SAR(family='ALC_TAT', level=3), SAR(family='ASE_OBJ', level=2), SAR(family='ALC_FLR', level=1), SAR(family='ALC_DVS', level=2), SAR(family='ASE_TSS', level=2), SAR(family='ALC_CMC', level=5), SAR(family='AGD_OPE', level=1), SAR(family='ASE_SPD', level=1), SAR(family='ALC_CMS', level=5), SAR(family='ATE_DPT', level=3), SAR(family='ADV_INT', level=2), SAR(family='ADV_ARC', level=1), SAR(family='AGD_PRE', level=1), SAR(family='ASE_CCL', level=1), SAR(family='ASE_INT', level=1), SAR(family='ADV_FSP', level=5), SAR(family='AVA_VAN', level=5), SAR(family='ATE_COV', level=2)}","['Machine Readable Travel Document with ICAO Application Extended Access Control with PACE, Version 1.3']",BSI,2020,False,1,1,0,0,2019-03-05,True,574.0
b8437dbfeeaf0f04,BSI-DSZ-CC-1065-2020,MTCOS Pro 2.5 EAC with PACE / ST31G480 D01 (BAC),active,"ICs, Smart Cards and Smart Card-Related Devices and Systems",MaskTech International GmbH,DE,"{'ALC_DVS.2', 'EAL4+'}",EAL4+,2020-09-29,2025-09-29,https://www.commoncriteriaportal.org/files/epfiles/1065a_pdf.pdf,https://www.commoncriteriaportal.org/files/epfiles/1065b_pdf.pdf,https://www.commoncriteriaportal.org/files/epfiles/1065c_pdf.pdf,https://www.masktech.de/,{'2.5'},,,,set(),set(),ANSSI-CC-2019/12,{'ANSSI-CC-2019/12'},"{SAR(family='ATE_FUN', level=1), SAR(family='ASE_REQ', level=2), SAR(family='ALC_DEL', level=1), SAR(family='ALC_CMS', level=4), SAR(family='ADV_IMP', level=2), SAR(family='ASE_ECD', level=1), SAR(family='ADV_FSP', level=4), SAR(family='ADV_TDS', level=5), SAR(family='ATE_IND', level=2), SAR(family='ALC_LCD', level=1), SAR(family='ALC_TAT', level=3), SAR(family='ASE_OBJ', level=2), SAR(family='ATE_DPT', level=1), SAR(family='ALC_FLR', level=1), SAR(family='ALC_DVS', level=2), SAR(family='ASE_TSS', level=2), SAR(family='ALC_CMC', level=5), SAR(family='AGD_OPE', level=1), SAR(family='ASE_SPD', level=1), SAR(family='ADV_ARC', level=1), SAR(family='AGD_PRE', level=1), SAR(family='ASE_CCL', level=1), SAR(family='ASE_INT', level=1), SAR(family='AVA_VAN', level=5), SAR(family='ATE_COV', level=2)}","[""Protection Profile for Machine Readable Travel Document with 'ICAO Application', Basic Acce...""]",BSI,2020,False,1,1,0,0,2019-03-05,True,574.0
1c8567a1b1a6c12a,NSCIB-CC-0061440-CR,"SOMA-c016 Machine Readable Electronic Document eIDAS QSCD Application, version 3",active,"ICs, Smart Cards and Smart Card-Related Devices and Systems",HID Global,NL,"{'EAL5+', 'AVA_VAN.5', 'ALC_DVS.2'}",EAL5+,2020-09-10,2025-09-10,https://www.commoncriteriaportal.org/files/epfiles/NSCIB-CC-0061440-CR(QSCD).pdf,https://www.commoncriteriaportal.org/files/epfiles/HIDGlobal_ST-LITE_SOMA-c016_QSCD_v1.3.pdf,https://www.commoncriteriaportal.org/files/epfiles/Certificate%20NSCIB%2020-0061440.pdf,https://www.hidglobal.com/,{'3'},,,,set(),set(),BSI-DSZ-CC-1040-2019,{'BSI-DSZ-CC-1040-2019'},"{SAR(family='ATE_FUN', level=1), SAR(family='ASE_REQ', level=2), SAR(family='ALC_DEL', level=1), SAR(family='ALC_CMC', level=4), SAR(family='ASE_ECD', level=1), SAR(family='ATE_IND', level=2), SAR(family='ALC_LCD', level=1), SAR(family='ASE_OBJ', level=2), SAR(family='ADV_IMP', level=1), SAR(family='ADV_TDS', level=4), SAR(family='ALC_DVS', level=2), SAR(family='ASE_TSS', level=2), SAR(family='ASE_SPD', level=1), SAR(family='AGD_OPE', level=1), SAR(family='ALC_TAT', level=2), SAR(family='ALC_CMS', level=5), SAR(family='ATE_DPT', level=3), SAR(family='ADV_INT', level=2), SAR(family='ADV_ARC', level=1), SAR(family='AGD_PRE', level=1), SAR(family='ASE_CCL', level=1), SAR(family='ASE_INT', level=1), SAR(family='ADV_FSP', level=5), SAR(family='AVA_VAN', level=5), SAR(family='ATE_COV', level=2)}","['Protection profiles for secure signature creation device — Part 5: Extension for device with key gene...', 'Protection Profile for Secure Signature Creation Device - Part 2: Device with Key Generation, Version...', 'Protection profiles for secure signature creation device — Part 4: Extension for device with key gene...']",,2020,False,1,1,0,0,2020-03-04,True,190.0
5f3c4c189362c2e5,NSCIB-CC-0061438-CR,"SOMA-c016 Machine Readable Electronic Document ICAO Application - BAC, version 3",active,"ICs, Smart Cards and Smart Card-Related Devices and Systems",HID Global,NL,"{'ALC_DVS.2', 'EAL4+'}",EAL4+,2020-09-10,2025-09-10,https://www.commoncriteriaportal.org/files/epfiles/NSCIB-CC-0061438-CR(BAC).pdf,https://www.commoncriteriaportal.org/files/epfiles/HIDGlobal_ST-LITE_SOMA-c016_BAC_v1.4.pdf,https://www.commoncriteriaportal.org/files/epfiles/Certificate%20NSCIB%2020-0061438.pdf,https://www.hidglobal.com/,{'3'},,,,set(),set(),BSI-DSZ-CC-1040-2019,{'BSI-DSZ-CC-1040-2019'},"{SAR(family='ATE_FUN', level=1), SAR(family='ASE_REQ', level=2), SAR(family='ALC_DEL', level=1), SAR(family='ALC_CMC', level=4), SAR(family='ALC_TAT', level=1), SAR(family='ALC_CMS', level=4), SAR(family='ASE_ECD', level=1), SAR(family='ADV_FSP', level=4), SAR(family='ATE_IND', level=2), SAR(family='ALC_LCD', level=1), SAR(family='ASE_OBJ', level=2), SAR(family='ADV_IMP', level=1), SAR(family='ATE_DPT', level=1), SAR(family='AVA_VAN', level=3), SAR(family='ALC_DVS', level=2), SAR(family='ASE_TSS', level=2), SAR(family='ASE_SPD', level=1), SAR(family='AGD_OPE', level=1), SAR(family='ADV_ARC', level=1), SAR(family='AGD_PRE', level=1), SAR(family='ASE_CCL', level=1), SAR(family='ASE_INT', level=1), SAR(family='ADV_TDS', level=3), SAR(family='ATE_COV', level=2)}","[""Protection Profile for Machine Readable Travel Document with 'ICAO Application', Basic Acce...""]",,2020,False,1,1,0,0,2020-03-04,True,190.0
5a1764ef77908457,NSCIB-CC-0061439-CR,"SOMA-c016 Machine Readable Electronic Document ICAO Application - EAC-PACE-AA, version 3",active,"ICs, Smart Cards and Smart Card-Related Devices and Systems",HID Global,NL,"{'EAL5+', 'AVA_VAN.5', 'ALC_DVS.2'}",EAL5+,2020-09-10,2025-09-10,https://www.commoncriteriaportal.org/files/epfiles/NSCIB-CC-0061439-CR(EAC).pdf,https://www.commoncriteriaportal.org/files/epfiles/HIDGlobal_ST-LITE_SOMA-c016_EAC-PACE-AA_v1.4.pdf,https://www.commoncriteriaportal.org/files/epfiles/Certificate%20NSCIB%2020-0061439.pdf,https://www.hidglobal.com/,{'3'},,,,set(),set(),BSI-DSZ-CC-1040-2019,{'BSI-DSZ-CC-1040-2019'},"{SAR(family='ATE_FUN', level=1), SAR(family='ASE_REQ', level=2), SAR(family='ALC_DEL', level=1), SAR(family='ALC_CMC', level=4), SAR(family='ASE_ECD', level=1), SAR(family='ATE_IND', level=2), SAR(family='ALC_LCD', level=1), SAR(family='ASE_OBJ', level=2), SAR(family='ADV_IMP', level=1), SAR(family='ADV_TDS', level=4), SAR(family='ALC_DVS', level=2), SAR(family='ASE_TSS', level=2), SAR(family='ASE_SPD', level=1), SAR(family='AGD_OPE', level=1), SAR(family='ALC_TAT', level=2), SAR(family='ALC_CMS', level=5), SAR(family='ATE_DPT', level=3), SAR(family='ADV_INT', level=2), SAR(family='ADV_ARC', level=1), SAR(family='AGD_PRE', level=1), SAR(family='ASE_CCL', level=1), SAR(family='ASE_INT', level=1), SAR(family='ADV_FSP', level=5), SAR(family='AVA_VAN', level=5), SAR(family='ATE_COV', level=2)}","['Machine Readable Travel Document using Standard Inspection Procedure with PACE (PACE_PP)', 'Machine Readable Travel Document with ICAO Application Extended Access Control with PACE, Version 1.3']",,2020,False,1,1,0,0,2020-03-04,True,190.0
05a8a84b60a30ceb,BSI-DSZ-CC-1076-2020,"STARCOS 3.7 ID eAT BAC C1, STARCOS 3.7 ID ePass BAC C1",active,"ICs, Smart Cards and Smart Card-Related Devices and Systems",G+D Mobile Security GmbH,DE,"{'ALC_DVS.2', 'EAL4+'}",EAL4+,2020-08-18,2025-08-18,https://www.commoncriteriaportal.org/files/epfiles/1076a_pdf.pdf,https://www.commoncriteriaportal.org/files/epfiles/1076b_pdf.pdf,https://www.commoncriteriaportal.org/files/epfiles/1076c_pdf.pdf,https://www.gi-de.com/de/de/mobile-security/,{'3.7'},,,,set(),set(),BSI-DSZ-CC-1110-V3-2020,{'BSI-DSZ-CC-1110-V3-2020'},"{SAR(family='ALC_DEL', level=1), SAR(family='ALC_FLR', level=1), SAR(family='ALC_CMC', level=4), SAR(family='ALC_TAT', level=1), SAR(family='ALC_CMS', level=4), SAR(family='ALC_DVS', level=2), SAR(family='ALC_LCD', level=1), SAR(family='ADV_ARC', level=1)}","[""Protection Profile for Machine Readable Travel Document with 'ICAO Application', Basic Acce...""]",BSI,2020,False,1,1,0,0,2020-05-13,True,97.0
1f9f4b843070fc1b,NSCIB-CC-146301-CR2-CR,Infineon Mercury ePassport v2.20,active,"ICs, Smart Cards and Smart Card-Related Devices and Systems",Infineon Technologies AG,NL,"{'EAL5+', 'AVA_VAN.5', 'ALC_DVS.2'}",EAL5+,2020-08-05,2025-08-05,https://www.commoncriteriaportal.org/files/epfiles/NSCIB-CC-146301-CR2.pdf,https://www.commoncriteriaportal.org/files/epfiles/[ST-Mercury]%20Security_Target_Mercury%20v3.5.pdf,https://www.commoncriteriaportal.org/files/epfiles/CC-20-146301.pdf,https://www.infineon.com/,{'2.20'},,,,set(),set(),BSI-DSZ-CC-0891-V4-2019,"{'BSI-DSZ-CC-0891-V4-2019', 'BSI-DSZ-CC-1105-2020'}","{SAR(family='ALC_DVS', level=2), SAR(family='AVA_VAN', level=5)}","['Machine Readable Travel Document using Standard Inspection Procedure with PACE (PACE_PP)', ""Protection Profile for Machine Readable Travel Document with 'ICAO Application', Basic Acce...""]",,2020,False,2,2,0,0,2019-12-19,True,230.0
1f9f4b843070fc1b,NSCIB-CC-146301-CR2-CR,Infineon Mercury ePassport v2.20,active,"ICs, Smart Cards and Smart Card-Related Devices and Systems",Infineon Technologies AG,NL,"{'EAL5+', 'AVA_VAN.5', 'ALC_DVS.2'}",EAL5+,2020-08-05,2025-08-05,https://www.commoncriteriaportal.org/files/epfiles/NSCIB-CC-146301-CR2.pdf,https://www.commoncriteriaportal.org/files/epfiles/[ST-Mercury]%20Security_Target_Mercury%20v3.5.pdf,https://www.commoncriteriaportal.org/files/epfiles/CC-20-146301.pdf,https://www.infineon.com/,{'2.20'},,,,set(),set(),BSI-DSZ-CC-1105-2020,"{'BSI-DSZ-CC-0891-V4-2019', 'BSI-DSZ-CC-1105-2020'}","{SAR(family='ALC_DVS', level=2), SAR(family='AVA_VAN', level=5)}","['Machine Readable Travel Document using Standard Inspection Procedure with PACE (PACE_PP)', ""Protection Profile for Machine Readable Travel Document with 'ICAO Application', Basic Acce...""]",,2020,False,2,2,0,0,2020-06-30,True,36.0
71d3720cad53b289,NSCIB-CC-0112113-CR,Infineon Voyager ePassport v2.20,active,"ICs, Smart Cards and Smart Card-Related Devices and Systems",Infineon Technologies AG,NL,"{'EAL5+', 'AVA_VAN.5', 'ALC_DVS.2'}",EAL5+,2020-08-05,2025-08-05,https://www.commoncriteriaportal.org/files/epfiles/NSCIB-CC-0112113-CR.pdf,https://www.commoncriteriaportal.org/files/epfiles/[ST-Voyager]%20Security_Target_Voyager%20v1.6.pdf,https://www.commoncriteriaportal.org/files/epfiles/CC-20-0112113.pdf,https://www.infineon.com/,{'2.20'},,,,set(),set(),BSI-DSZ-CC-0891-V4-2019,"{'BSI-DSZ-CC-0891-V4-2019', 'BSI-DSZ-CC-1105-2020'}","{SAR(family='ALC_DVS', level=2), SAR(family='AVA_VAN', level=5)}","['Machine Readable Travel Document using Standard Inspection Procedure with PACE (PACE_PP)', ""Protection Profile for Machine Readable Travel Document with 'ICAO Application', Basic Acce...""]",,2020,False,2,2,0,0,2019-12-19,True,230.0
71d3720cad53b289,NSCIB-CC-0112113-CR,Infineon Voyager ePassport v2.20,active,"ICs, Smart Cards and Smart Card-Related Devices and Systems",Infineon Technologies AG,NL,"{'EAL5+', 'AVA_VAN.5', 'ALC_DVS.2'}",EAL5+,2020-08-05,2025-08-05,https://www.commoncriteriaportal.org/files/epfiles/NSCIB-CC-0112113-CR.pdf,https://www.commoncriteriaportal.org/files/epfiles/[ST-Voyager]%20Security_Target_Voyager%20v1.6.pdf,https://www.commoncriteriaportal.org/files/epfiles/CC-20-0112113.pdf,https://www.infineon.com/,{'2.20'},,,,set(),set(),BSI-DSZ-CC-1105-2020,"{'BSI-DSZ-CC-0891-V4-2019', 'BSI-DSZ-CC-1105-2020'}","{SAR(family='ALC_DVS', level=2), SAR(family='AVA_VAN', level=5)}","['Machine Readable Travel Document using Standard Inspection Procedure with PACE (PACE_PP)', ""Protection Profile for Machine Readable Travel Document with 'ICAO Application', Basic Acce...""]",,2020,False,2,2,0,0,2020-06-30,True,36.0
598b6c745cdcd404,BSI-DSZ-CC-1077-2020,"STARCOS 3.7 ID ePA C1, STARCOS 3.7 ID eAT C1, STARCOS 3.7 ID ePass C1",active,"ICs, Smart Cards and Smart Card-Related Devices and Systems",G+D Mobile Security GmbH,DE,"{'ALC_DVS.2', 'ATE_DPT.2', 'AVA_VAN.5', 'EAL4+'}",EAL4+,2020-08-05,2025-08-05,https://www.commoncriteriaportal.org/files/epfiles/1077a_pdf.pdf,https://www.commoncriteriaportal.org/files/epfiles/1077b_pdf.pdf,https://www.commoncriteriaportal.org/files/epfiles/1077c_pdf.pdf,https://www.gi-de.com/de/de/mobile-security/,{'3.7'},,,,set(),set(),BSI-DSZ-CC-1110-V3-2020,{'BSI-DSZ-CC-1110-V3-2020'},"{SAR(family='AGD_OPE', level=1), SAR(family='ATE_FUN', level=1), SAR(family='ADV_IMP', level=1), SAR(family='ALC_DEL', level=1), SAR(family='ALC_FLR', level=1), SAR(family='ALC_CMC', level=4), SAR(family='ALC_TAT', level=1), SAR(family='ALC_CMS', level=4), SAR(family='ALC_DVS', level=2), SAR(family='ALC_LCD', level=1), SAR(family='ADV_ARC', level=1), SAR(family='AGD_PRE', level=1), SAR(family='ATE_DPT', level=2), SAR(family='AVA_VAN', level=5), SAR(family='ADV_TDS', level=3), SAR(family='ADV_FSP', level=4)}","['Machine-Readable Electronic Documents based on BSI TR-03110 for Official Use', 'Common Criteria PP Configuration Machine Readable Electronic Documents - Optionales Nachladen (O...']",BSI,2020,False,1,1,0,0,2020-05-13,True,84.0
